Date,EWA,EWC
2018-05-03,16.378206253051758,23.681310653686523
2018-05-04,16.399850845336914,23.84979820251465
2018-05-07,16.313270568847656,23.917198181152344
2018-05-08,16.241121292114258,23.891921997070312
2018-05-09,16.313270568847656,24.144657135009766
2018-05-10,16.508081436157227,24.46478843688965
2018-05-11,16.486433029174805,24.447940826416016
2018-05-14,16.52250862121582,24.582733154296875
2018-05-15,16.320486068725586,24.498489379882812
2018-05-16,16.472003936767578,24.62485694885254
2018-05-17,16.49365234375,24.70067596435547
2018-05-18,16.378206253051758,24.549034118652344
2018-05-21,16.587448120117188,24.77649688720703
2018-05-22,16.472003936767578,24.650127410888672
2018-05-23,16.385421752929688,24.574312210083008
2018-05-24,16.407068252563477,24.40581703186035
2018-05-25,16.30605697631836,24.228900909423828
2018-05-29,16.08238983154297,23.866647720336914
2018-05-30,16.435930252075195,24.321571350097656
2018-05-31,16.284414291381836,24.212053298950195
2018-06-01,16.392635345458984,24.178356170654297
2018-06-04,16.49365234375,23.740280151367188
2018-06-05,16.421497344970703,24.262603759765625
2018-06-06,16.652381896972656,24.38054656982422
2018-06-07,16.52250862121582,24.36369514465332
2018-06-08,16.515295028686523,24.47321319580078
2018-06-11,16.601879119873047,24.46478843688965
2018-06-12,16.385421752929688,24.43951416015625
2018-06-13,16.363780975341797,24.47321319580078
2018-06-14,16.212261199951172,24.40581703186035
2018-06-15,16.226688385009766,24.178356170654297
2018-06-18,16.363780975341797,24.279451370239258
2018-06-19,16.23285484313965,23.994171142578125
2018-06-20,16.394670486450195,24.130020141601562
2018-06-21,16.45351219177246,23.97718620300293
2018-06-22,16.688875198364258,24.206432342529297
2018-06-25,16.350534439086914,23.756433486938477
2018-06-26,16.468225479125977,23.934738159179688
2018-06-27,16.32111930847168,23.73945426940918
2018-06-28,16.541770935058594,23.87530517578125
2018-06-29,16.63003158569336,24.206432342529297
2018-07-02,16.409378051757812,24.079072952270508
2018-07-03,16.497644424438477,24.14699935913086
2018-07-05,16.674165725708008,24.206432342529297
2018-07-06,16.902175903320312,24.435678482055664
2018-07-09,17.04192352294922,24.563030242919922
2018-07-10,16.946308135986328,24.724353790283203
2018-07-11,16.534420013427734,24.38473129272461
2018-07-12,16.850692749023438,24.67340660095215
2018-07-13,16.79184913635254,24.681896209716797
2018-07-16,16.68152618408203,24.613977432250977
2018-07-17,16.61532211303711,24.563030242919922
2018-07-18,16.710939407348633,24.520580291748047
2018-07-19,16.61532211303711,24.47812843322754
2018-07-20,16.799205780029297,24.537561416625977
2018-07-23,16.637388229370117,24.435678482055664
2018-07-24,16.821271896362305,24.503602981567383
2018-07-25,16.872756958007812,24.724353790283203
2018-07-26,16.703584671020508,24.73284149169922
2018-07-27,16.799205780029297,24.65642738342285
2018-07-30,16.784496307373047,24.681896209716797
2018-07-31,16.85804557800293,24.800765991210938
2018-08-01,16.71829605102539,24.715864181518555
2018-08-02,16.666810989379883,24.792280197143555
2018-08-03,16.710939407348633,24.826236724853516
2018-08-06,16.703584671020508,24.911144256591797
2018-08-07,16.755075454711914,24.503602981567383
2018-08-08,16.843334197998047,24.605485916137695
2018-08-09,16.806560516357422,24.724353790283203
2018-08-10,16.534420013427734,24.435678482055664
2018-08-13,16.438800811767578,24.350770950317383
2018-08-14,16.5049991607666,24.605485916137695
2018-08-15,16.482933044433594,24.163978576660156
2018-08-16,16.688875198364258,24.257375717163086
2018-08-17,16.916885375976562,24.580018997192383
2018-08-20,16.931594848632812,24.580018997192383
2018-08-21,16.777135848999023,24.520580291748047
2018-08-22,16.733007431030273,24.69887924194336
2018-08-23,16.416730880737305,24.486618041992188
2018-08-24,16.56383514404297,24.613977432250977
2018-08-27,16.72565269470215,24.894163131713867
2018-08-28,16.71829605102539,24.809253692626953
2018-08-29,16.880111694335938,24.894163131713867
2018-08-30,16.703584671020508,24.766809463500977
2018-08-31,16.541770935058594,24.45265769958496
2018-09-04,16.357892990112305,24.05360221862793
2018-09-05,16.2181453704834,24.019638061523438
2018-09-06,16.048978805541992,24.00265884399414
2018-09-07,15.784188270568848,23.909263610839844
2018-09-10,15.894518852233887,23.8837947845459
2018-09-11,15.93864917755127,24.03662109375
2018-09-12,16.100460052490234,24.14699935913086
2018-09-13,16.100460052490234,24.12152671813965
2018-09-14,16.07839584350586,24.06209373474121
2018-09-17,16.100460052490234,24.14699935913086
2018-09-18,16.276981353759766,24.461143493652344
2018-09-19,16.350534439086914,24.512088775634766
2018-09-20,16.45351219177246,24.639448165893555
2018-09-21,16.402021408081055,24.664918899536133
2018-09-24,16.335824966430664,24.563030242919922
2018-09-25,16.36524772644043,24.461143493652344
2018-09-26,16.343181610107422,24.36775016784668
